,Transcript_Annotation,Transcript_Clusters
732,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002zro.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002zro.1.csv
733,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003kvp.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003kvp.2.csv
734,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002lpq.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002lpq.2.csv
735,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011dmq.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011dmq.2.csv
736,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002bgm.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002bgm.3.csv
737,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021tqz.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021tqz.1.csv
738,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003sot.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003sot.4.csv
739,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc022bol.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc022bol.1.csv
740,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010ymj.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010ymj.2.csv
741,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021tqx.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021tqx.1.csv
742,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003sor.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003sor.4.csv
743,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001zxc.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001zxc.1.csv
744,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003sqe.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003sqe.4.csv
745,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc022atq.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc022atq.1.csv
746,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001ztm.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001ztm.3.csv
747,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010vwp.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010vwp.1.csv
748,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021wko.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021wko.1.csv
749,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003oxa.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003oxa.2.csv
750,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021trc.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021trc.1.csv
751,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010drg.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010drg.3.csv
752,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001dih.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001dih.4.csv
753,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003qsh.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003qsh.3.csv
754,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002jhg.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002jhg.4.csv
755,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002rmh.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002rmh.3.csv
756,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001iqt.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001iqt.3.csv
757,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002mer.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002mer.4.csv
758,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010rer.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010rer.2.csv
759,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc009yii.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc009yii.3.csv
760,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002tuy.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002tuy.3.csv
761,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002sgf.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002sgf.3.csv
762,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001xki.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001xki.2.csv
763,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021tra.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021tra.1.csv
764,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021osy.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021osy.1.csv
765,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002spr.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002spr.3.csv
766,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001ims.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001ims.3.csv
767,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021pny.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021pny.1.csv
768,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001pku.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001pku.3.csv
769,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002jjg.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002jjg.3.csv
770,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc009yka.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc009yka.3.csv
771,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003xio.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003xio.4.csv
772,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011dvr.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011dvr.2.csv
773,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002bgn.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002bgn.3.csv
774,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003hir.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003hir.3.csv
775,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001vmw.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001vmw.4.csv
776,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002gqc.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002gqc.3.csv
777,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001dzl.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001dzl.1.csv
778,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010zws.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010zws.2.csv
779,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002cpu.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002cpu.3.csv
780,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010fvz.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010fvz.1.csv
781,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001ryb.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001ryb.3.csv
782,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002cpw.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002cpw.3.csv
783,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002ulc.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002ulc.1.csv
784,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001eim.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001eim.4.csv
785,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021rcj.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021rcj.1.csv
786,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001emm.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001emm.4.csv
787,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001pks.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001pks.3.csv
788,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001rpg.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001rpg.3.csv
789,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021ott.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021ott.2.csv
790,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021tqv.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021tqv.1.csv
791,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003jhw.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003jhw.2.csv
792,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010vwl.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010vwl.1.csv
793,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003jhu.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003jhu.3.csv
794,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021oqe.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021oqe.1.csv
795,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003krl.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003krl.3.csv
796,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010orm.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010orm.2.csv
797,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010yml.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010yml.2.csv
798,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003lse.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003lse.3.csv
799,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003xjr.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003xjr.2.csv
800,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021qro.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021qro.1.csv
801,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003kuu.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003kuu.3.csv
802,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003vfy.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003vfy.3.csv
803,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001gcc.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001gcc.2.csv
804,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001bla.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001bla.3.csv
805,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003hit.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003hit.3.csv
806,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc004bvt.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc004bvt.4.csv
807,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010snc.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010snc.2.csv
808,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002xnu.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002xnu.3.csv
809,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001blc.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001blc.3.csv
810,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003ysi.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003ysi.3.csv
811,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021zbm.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021zbm.1.csv
812,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021viy.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021viy.1.csv
813,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003vwc.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003vwc.4.csv
814,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002jhk.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002jhk.4.csv
815,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001fdx.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001fdx.1.csv
816,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003jfk.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003jfk.3.csv
817,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010vwj.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010vwj.2.csv
818,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031pob.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031pob.1.csv
819,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010vwh.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010vwh.2.csv
820,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002vpt.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002vpt.4.csv
821,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001eik.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001eik.3.csv
822,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002ace.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002ace.1.csv
823,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002jji.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002jji.4.csv
824,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003hyo.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003hyo.3.csv
825,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021ouk.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021ouk.1.csv
826,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003mkk.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003mkk.3.csv
827,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001fea.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001fea.1.csv
828,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001fdz.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001fdz.1.csv
829,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001iba.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001iba.1.csv
830,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010vwn.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010vwn.1.csv
831,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003lsc.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003lsc.3.csv
832,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001gfr.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001gfr.1.csv
833,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031sce.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031sce.1.csv
834,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001tej.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001tej.3.csv
835,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002ule.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002ule.3.csv
836,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002jsa.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002jsa.2.csv
837,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc009zba.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc009zba.2.csv
838,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001bkz.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001bkz.3.csv
839,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021wrn.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021wrn.1.csv
840,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003hym.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003hym.1.csv
841,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031tfl.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031tfl.1.csv
842,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010sne.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010sne.2.csv
843,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001jjx.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001jjx.1.csv
844,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010jhz.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010jhz.3.csv
845,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc009yxy.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc009yxy.3.csv
846,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003btc.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003btc.2.csv
847,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001bys.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001bys.3.csv
848,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002vpr.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002vpr.4.csv
849,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003yqy.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003yqy.1.csv
850,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003bta.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003bta.2.csv
851,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001kur.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001kur.2.csv
852,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010lmv.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010lmv.3.csv
853,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001jks.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001jks.4.csv
