,dataset,transcript,Unnamed: 0,#kgID,mRNA,spID,spDisplayID,geneSymbol,refseq,protAcc,description,rfamAcc,tRnaName
700,MiSeqNONOc.csv,uc021sbn.1,23248,uc021sbn.1,BC120968,Q86TU7-3,Q86TU7-3,SETD3,NM_032233,NP_115609,"Homo sapiens SET domain containing 3 (SETD3), transcript variant 2, mRNA.",,
701,MiSeqNONOc.csv,uc002izo.3,33650,uc002izo.3,NM_005121,Q9UHV7,MED13_HUMAN,MED13,NM_005121,NP_005112,"Homo sapiens mediator complex subunit 13 (MED13), mRNA.",,
702,MiSeqNONOc.csv,uc001tsm.1,18993,uc001tsm.1,AK095017,B3KT59,B3KT59_HUMAN,ATXN2,NM_002973,NP_002964,"Homo sapiens ataxin 2 (ATXN2), mRNA.",,
703,MiSeqNONOc.csv,uc010drd.2,34885,uc010drd.2,BC032515,Q9Y5B0,CTDP1_HUMAN,CTDP1,NM_048368,NP_430255,"Homo sapiens CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1 (CTDP1), transcript variant 1, mRNA.",,
704,MiSeqNONOc.csv,uc003vmi.3,69537,uc003vmi.3,NM_014390,Q7KZF4,SND1_HUMAN,SND1,NM_014390,NP_055205,"Homo sapiens staphylococcal nuclease and tudor domain containing 1 (SND1), mRNA.",,
705,MiSeqNONOc.csv,uc001hnu.2,3642,uc001hnu.2,NM_032890,Q96F81,DISP1_HUMAN,DISP1,NM_032890,NP_116279,"Homo sapiens dispatched homolog 1 (Drosophila) (DISP1), mRNA.",,
706,MiSeqNONOc.csv,uc021ofr.1,234,uc021ofr.1,NR_038934,,,CAMTA1,NR_038934,,"Homo sapiens calmodulin binding transcription activator 1 (CAMTA1), transcript variant 4, non-coding RNA.",,
707,MiSeqNONOc.csv,uc021vnl.1,43953,uc021vnl.1,NM_001207051,B7ZLX3,B7ZLX3_HUMAN,CLASP1,NM_001207051,NP_001193980,"Homo sapiens cytoplasmic linker associated protein 1 (CLASP1), transcript variant 4, mRNA.",,
708,MiSeqNONOc.csv,uc001ibk.3,7679,uc001ibk.3,NM_022743,Q9H7B4,SMYD3_HUMAN,SMYD3,NM_022743,NP_073580,"Homo sapiens SET and MYND domain containing 3 (SMYD3), transcript variant 2, mRNA.",,
709,MiSeqNONOc.csv,uc010yza.2,43952,uc010yza.2,NM_001142274,Q7Z460-2,Q7Z460-2,CLASP1,NM_001142274,NP_001135746,"Homo sapiens cytoplasmic linker associated protein 1 (CLASP1), transcript variant 3, mRNA.",,
710,MiSeqNONOc.csv,uc001ygf.3,23249,uc001ygf.3,BC066931,Q6NXR6,Q6NXR6_HUMAN,SETD3,NM_199123,NP_954574,"Homo sapiens SET domain containing 3 (SETD3), transcript variant 2, mRNA.",,
711,MiSeqNONOc.csv,uc031rub.1,46896,uc031rub.1,NR_047556,,,UBE2V1,NR_047556,,"Homo sapiens ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1), transcript variant 15, non-coding RNA.",,
712,MiSeqNONOc.csv,uc001aoi.3,231,uc001aoi.3,NM_015215,Q9Y6Y1,CMTA1_HUMAN,CAMTA1,NM_015215,NP_056030,"Homo sapiens calmodulin binding transcription activator 1 (CAMTA1), transcript variant 1, mRNA.",,
713,MiSeqNONOc.csv,uc003udl.1,70871,uc003udl.1,BC130589,,,POM121C,,,"Homo sapiens POM121 transmembrane nucleoporin C (POM121C), mRNA.",,
714,MiSeqNONOc.csv,uc001vob.4,19805,uc001vob.4,AK075516,Q8NBM4-2,Q8NBM4-2,UBAC2,NM_177967,NP_808882,"Homo sapiens UBA domain containing 2 (UBAC2), transcript variant 1, mRNA.",,
715,MiSeqNONOc.csv,uc002ywi.3,47339,uc002ywi.3,NM_101395,Q13627-5,Q13627-5,DYRK1A,NM_101395,NP_567824,"Homo sapiens dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A (DYRK1A), transcript variant 3, mRNA.",,
716,MiSeqNONOc.csv,uc022alw.1,71539,uc022alw.1,AB528286,Q9NX63,CHCH3_HUMAN,CHCHD3,NM_017812,NP_060282,"Homo sapiens coiled-coil-helix-coiled-coil-helix domain containing 3 (CHCHD3), mRNA.",,
717,MiSeqNONOc.csv,uc010lle.3,69538,uc010lle.3,AK309014,Q7KZF4,SND1_HUMAN,SND1,NM_014390,NP_055205,"Homo sapiens staphylococcal nuclease and tudor domain containing 1 (SND1), mRNA.",,
718,MiSeqNONOc.csv,uc001dnx.3,5548,uc001dnx.3,NM_032186,Q9H582-3,Q9H582-3,ZNF644,NM_032186,NP_115562,"Homo sapiens zinc finger protein 644 (ZNF644), transcript variant 2, mRNA.",,
719,MiSeqNONOc.csv,uc002xva.4,46901,uc002xva.4,NM_001032288,Q13404,UB2V1_HUMAN,UBE2V1,NM_001032288,NP_001244328,"Homo sapiens ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1), transcript variant 4, mRNA.",,
720,MiSeqNONOc.csv,uc010plb.2,2908,uc010plb.2,AK294537,Q9BZX2-2,Q9BZX2-2,UCK2,,,"Homo sapiens uridine-cytidine kinase 2 (UCK2), mRNA.",,
721,MiSeqNONOc.csv,uc031rud.1,46898,uc031rud.1,NM_001257397,Q13404,UB2V1_HUMAN,UBE2V1,NM_001257397,NP_001244326,"Homo sapiens ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1), transcript variant 9, mRNA.",,
