,start_coord,end_coord,translation_status,dataset,count,length
2266,122209425,122215261,Protein coding,IonXpress_NONO_c,5,5836
2267,122209425,122215261,Protein coding,IonXpress_SFPQt1,5,5836
2268,122215333,122216414,Non coding,IonXpress_NONO_c,2,1081
2269,122215333,122216414,Non coding,IonXpress_SFPQt1,2,1081
2270,122215333,122216414,Protein coding,IonXpress_NONO_c,5,1081
2271,122215333,122216414,Protein coding,IonXpress_SFPQt1,5,1081
2272,122216551,122217554,Non coding,IonXpress_NONO_c,2,1003
2273,122216551,122217554,Non coding,IonXpress_SFPQt1,2,1003
2274,122216551,122217554,Protein coding,IonXpress_NONO_c,5,1003
2275,122216551,122217554,Protein coding,IonXpress_SFPQt1,5,1003
2276,122217701,122218675,Non coding,IonXpress_NONO_c,2,974
2277,122217701,122218675,Non coding,IonXpress_SFPQt1,2,974
2278,122217701,122218675,Protein coding,IonXpress_NONO_c,5,974
2279,122217701,122218675,Protein coding,IonXpress_SFPQt1,5,974
2280,122218769,122220106,Non coding,IonXpress_NONO_c,2,1337
2281,122218769,122220106,Non coding,IonXpress_SFPQt1,2,1337
2282,122218769,122220106,Protein coding,IonXpress_NONO_c,5,1337
2283,122218769,122220106,Protein coding,IonXpress_SFPQt1,5,1337
2284,122220181,122227382,Non coding,IonXpress_NONO_c,2,7201
2285,122220181,122227382,Non coding,IonXpress_SFPQt1,2,7201
2286,122220181,122227382,Protein coding,IonXpress_NONO_c,5,7201
2287,122220181,122227382,Protein coding,IonXpress_SFPQt1,5,7201
2288,122227536,122260741,Non coding,IonXpress_NONO_c,2,33205
2289,122227536,122260741,Non coding,IonXpress_SFPQt1,2,33205
2290,122227536,122260741,Protein coding,IonXpress_NONO_c,5,33205
2291,122227536,122260741,Protein coding,IonXpress_SFPQt1,5,33205
2292,122260810,122273239,Non coding,IonXpress_NONO_c,1,12429
2293,122260810,122273239,Non coding,IonXpress_SFPQt1,1,12429
2294,122260810,122273239,Protein coding,IonXpress_NONO_c,5,12429
2295,122260810,122273239,Protein coding,IonXpress_SFPQt1,5,12429
2296,122260810,122363275,Non coding,IonXpress_NONO_c,1,102465
2297,122260810,122363275,Non coding,IonXpress_SFPQt1,1,102465
2298,122273338,122283419,Non coding,IonXpress_NONO_c,1,10081
2299,122273338,122283419,Non coding,IonXpress_SFPQt1,1,10081
2300,122273338,122283419,Protein coding,IonXpress_NONO_c,5,10081
2301,122273338,122283419,Protein coding,IonXpress_SFPQt1,5,10081
2302,122283496,122285373,Non coding,IonXpress_NONO_c,1,1877
2303,122283496,122285373,Non coding,IonXpress_SFPQt1,1,1877
2304,122283496,122285373,Protein coding,IonXpress_NONO_c,5,1877
2305,122283496,122285373,Protein coding,IonXpress_SFPQt1,5,1877
2306,122285466,122286251,Non coding,IonXpress_NONO_c,1,785
2307,122285466,122286251,Non coding,IonXpress_SFPQt1,1,785
2308,122285466,122286251,Protein coding,IonXpress_NONO_c,5,785
2309,122285466,122286251,Protein coding,IonXpress_SFPQt1,5,785
2310,122286356,122287821,Non coding,IonXpress_NONO_c,1,1465
2311,122286356,122287821,Non coding,IonXpress_SFPQt1,1,1465
2312,122286356,122287821,Protein coding,IonXpress_NONO_c,5,1465
2313,122286356,122287821,Protein coding,IonXpress_SFPQt1,5,1465
2314,122287901,122363275,Non coding,IonXpress_NONO_c,1,75374
2315,122287901,122363275,Non coding,IonXpress_SFPQt1,1,75374
2316,122287901,122363275,Protein coding,IonXpress_NONO_c,5,75374
2317,122287901,122363275,Protein coding,IonXpress_SFPQt1,5,75374
2318,122363756,122406946,Non coding,IonXpress_NONO_c,1,43190
2319,122363756,122406946,Non coding,IonXpress_SFPQt1,1,43190
2320,122363756,122406946,Protein coding,IonXpress_NONO_c,5,43190
2321,122363756,122406946,Protein coding,IonXpress_SFPQt1,5,43190
2322,122928536,122929473,Protein coding,IonXpress_SFPQt1,1,937
2323,122928627,122928958,Protein coding,IonXpress_SFPQt1,3,331
2324,122929192,122929338,Protein coding,IonXpress_SFPQt1,3,146
2325,122929538,122929765,Protein coding,IonXpress_SFPQt1,4,227
2326,122929969,122930179,Protein coding,IonXpress_SFPQt1,4,210
2327,122930736,122930822,Protein coding,IonXpress_SFPQt1,5,86
2328,122930951,122931826,Protein coding,IonXpress_SFPQt1,1,875
2329,122930976,122931299,Protein coding,IonXpress_SFPQt1,3,323
2330,122931506,122931826,Protein coding,IonXpress_SFPQt1,3,320
2331,122932037,122932770,Protein coding,IonXpress_SFPQt1,4,733
2332,128221962,128231053,Non coding,IonXpress_NONO_c,7,9091
2333,129734745,129734859,Protein coding,IonXpress_SFPQt1,3,114
2334,129734996,129735770,Protein coding,IonXpress_SFPQt1,3,774
2335,129735878,129739387,Protein coding,IonXpress_SFPQt1,3,3509
2336,129740156,129742777,Protein coding,IonXpress_SFPQt1,4,2621
2337,129742991,129743638,Protein coding,IonXpress_SFPQt1,4,647
2338,129743910,129744006,Protein coding,IonXpress_SFPQt1,4,96
2339,129744228,129744394,Protein coding,IonXpress_SFPQt1,4,166
2340,129744475,129744686,Protein coding,IonXpress_SFPQt1,4,211
2341,129744811,129745250,Protein coding,IonXpress_SFPQt1,4,439
2342,129745358,129746614,Protein coding,IonXpress_SFPQt1,4,1256
2343,129746790,129747218,Protein coding,IonXpress_SFPQt1,4,428
2344,129747280,129748202,Protein coding,IonXpress_SFPQt1,3,922
2345,129747280,129748204,Protein coding,IonXpress_SFPQt1,1,924
2346,129748246,129748357,Protein coding,IonXpress_SFPQt1,1,111
2347,129748250,129748357,Protein coding,IonXpress_SFPQt1,3,107
2348,129748438,129751336,Protein coding,IonXpress_SFPQt1,4,2898
2349,129751403,129751620,Protein coding,IonXpress_SFPQt1,4,217
2350,129751748,129751979,Protein coding,IonXpress_SFPQt1,4,231
2351,129752089,129752344,Protein coding,IonXpress_SFPQt1,4,255
2352,129752526,129753015,Protein coding,IonXpress_SFPQt1,4,489
2353,129753101,129753963,Protein coding,IonXpress_SFPQt1,4,862
2354,129754038,129754638,Protein coding,IonXpress_SFPQt1,4,600
2355,129754741,129755328,Protein coding,IonXpress_SFPQt1,2,587
2356,129754777,129755328,Protein coding,IonXpress_SFPQt1,2,551
2357,129755504,129756210,Protein coding,IonXpress_SFPQt1,4,706
2358,129756339,129758487,Protein coding,IonXpress_SFPQt1,4,2148
2359,129758690,129762608,Protein coding,IonXpress_SFPQt1,4,3918
2360,129762765,129763190,Protein coding,IonXpress_SFPQt1,1,425
2361,129762765,129764252,Protein coding,IonXpress_SFPQt1,2,1487
2362,129763280,129764252,Protein coding,IonXpress_SFPQt1,1,972
2363,129764333,129765389,Protein coding,IonXpress_SFPQt1,3,1056
2364,132905801,132908483,Non coding,IonXpress_NONO_c,8,2682
2365,132905801,132908483,Non coding,IonXpress_SFPQt1,6,2682
2366,132908549,132912233,Non coding,IonXpress_NONO_c,8,3684
2367,132908549,132912233,Non coding,IonXpress_SFPQt1,6,3684
2368,132912341,132914544,Non coding,IonXpress_NONO_c,8,2203
2369,132912341,132914544,Non coding,IonXpress_SFPQt1,6,2203
2370,132914719,133015100,Non coding,IonXpress_NONO_c,8,100381
2371,132914719,133015100,Non coding,IonXpress_SFPQt1,6,100381
2372,133135752,133135869,Protein coding,IonXpress_NONO_c,1,117
2373,133135752,133135869,Protein coding,IonXpress_SFPQt1,2,117
2374,133135921,133136109,Protein coding,IonXpress_NONO_c,1,188
2375,133135921,133136109,Protein coding,IonXpress_SFPQt1,2,188
2376,133136227,133137598,Protein coding,IonXpress_NONO_c,1,1371
2377,133136227,133137598,Protein coding,IonXpress_SFPQt1,2,1371
2378,133137702,133138097,Protein coding,IonXpress_NONO_c,1,395
2379,133137702,133138097,Protein coding,IonXpress_SFPQt1,2,395
2380,133138200,133138617,Protein coding,IonXpress_NONO_c,1,417
2381,133138200,133138617,Protein coding,IonXpress_SFPQt1,2,417
2382,133308553,133309480,Protein coding,IonXpress_NONO_c,4,927
2383,133309539,133311560,Protein coding,IonXpress_NONO_c,4,2021
2384,133311712,133316418,Protein coding,IonXpress_NONO_c,4,4706
2385,133316647,133326544,Protein coding,IonXpress_NONO_c,4,9897
2386,133326598,133326691,Protein coding,IonXpress_NONO_c,4,93
2387,133326845,133327995,Protein coding,IonXpress_NONO_c,4,1150
2388,133328046,133328635,Protein coding,IonXpress_NONO_c,4,589
2389,133328706,133340336,Protein coding,IonXpress_NONO_c,1,11630
2390,133328709,133340336,Protein coding,IonXpress_NONO_c,1,11627
2391,133328709,133340584,Protein coding,IonXpress_NONO_c,1,11875
2392,133328709,133410454,Protein coding,IonXpress_NONO_c,1,81745
2393,133410581,133441152,Protein coding,IonXpress_NONO_c,1,30571
2394,133441321,133441574,Protein coding,IonXpress_NONO_c,1,253
2395,133561975,133562635,Protein coding,IonXpress_NONO_c,3,660
2396,133562887,133595852,Protein coding,IonXpress_NONO_c,18,32965
2397,133595951,133703528,Protein coding,IonXpress_NONO_c,18,107577
2398,133703579,133767766,Protein coding,IonXpress_NONO_c,18,64187
2399,133767892,133769247,Protein coding,IonXpress_NONO_c,9,1355
2400,133767892,133777692,Protein coding,IonXpress_NONO_c,3,9800
2401,133767892,133782250,Protein coding,IonXpress_NONO_c,6,14358
2402,133769317,133777692,Protein coding,IonXpress_NONO_c,9,8375
2403,133777786,133782250,Protein coding,IonXpress_NONO_c,12,4464
2404,133782318,133783471,Protein coding,IonXpress_NONO_c,18,1153
2405,133783615,133783757,Protein coding,IonXpress_NONO_c,18,142
2406,133783902,133785915,Protein coding,IonXpress_NONO_c,18,2013
2407,133785996,133789702,Protein coding,IonXpress_NONO_c,18,3706
2408,133789869,133802599,Protein coding,IonXpress_NONO_c,12,12730
2409,133789887,133802599,Protein coding,IonXpress_NONO_c,6,12712
2410,133802737,133804168,Protein coding,IonXpress_NONO_c,18,1431
2411,133804253,133827242,Protein coding,IonXpress_NONO_c,18,22989
2412,133827333,133833857,Protein coding,IonXpress_NONO_c,18,6524
2413,133833917,133834014,Protein coding,IonXpress_NONO_c,18,97
2414,133834176,133836457,Protein coding,IonXpress_NONO_c,18,2281
2415,133836573,133844192,Protein coding,IonXpress_NONO_c,18,7619
2416,133844315,133846151,Protein coding,IonXpress_NONO_c,9,1836
2417,133844315,133846290,Protein coding,IonXpress_NONO_c,9,1975
2418,133846253,133849861,Protein coding,IonXpress_NONO_c,6,3608
2419,133846253,133852345,Protein coding,IonXpress_NONO_c,3,6092
2420,133846392,133849861,Protein coding,IonXpress_NONO_c,9,3469
2421,134073926,134075460,Protein coding,IonXpress_NONO_c,1,1534
2422,134075520,134076070,Protein coding,IonXpress_NONO_c,1,550
2423,134076178,134084130,Protein coding,IonXpress_NONO_c,1,7952
2424,134084437,134111294,Protein coding,IonXpress_NONO_c,1,26857
2425,134305646,134308002,Protein coding,IonXpress_SFPQt1,2,2356
2426,134308181,134312005,Protein coding,IonXpress_SFPQt1,2,3824
2427,134312109,134314374,Protein coding,IonXpress_SFPQt1,2,2265
2428,134314448,134319570,Protein coding,IonXpress_SFPQt1,2,5122
2429,134319715,134321786,Protein coding,IonXpress_SFPQt1,2,2071
2430,134322029,134322470,Protein coding,IonXpress_SFPQt1,2,441
2431,134322593,134323047,Protein coding,IonXpress_SFPQt1,2,454
2432,134323191,134330461,Protein coding,IonXpress_SFPQt1,2,7270
2433,134330553,134334549,Protein coding,IonXpress_SFPQt1,2,3996
2434,134334743,134340148,Protein coding,IonXpress_SFPQt1,2,5405
2435,134340465,134342948,Protein coding,IonXpress_SFPQt1,2,2483
2436,134343140,134346173,Protein coding,IonXpress_SFPQt1,2,3033
2437,134346370,134348893,Protein coding,IonXpress_SFPQt1,4,2523
2438,134349111,134349839,Protein coding,IonXpress_SFPQt1,4,728
2439,134351922,134353129,Protein coding,IonXpress_SFPQt1,4,1207
2440,134353336,134353859,Protein coding,IonXpress_SFPQt1,4,523
2441,134354006,134354637,Protein coding,IonXpress_SFPQt1,4,631
2442,134354780,134357111,Protein coding,IonXpress_SFPQt1,4,2331
2443,134357195,134357756,Protein coding,IonXpress_SFPQt1,2,561
2444,134357195,134357759,Protein coding,IonXpress_SFPQt1,2,564
2445,134357949,134358095,Protein coding,IonXpress_SFPQt1,4,146
2446,134358294,134358744,Protein coding,IonXpress_SFPQt1,4,450
2447,134358832,134360071,Protein coding,IonXpress_SFPQt1,4,1239
2448,134360177,134360333,Protein coding,IonXpress_SFPQt1,4,156
2449,134360527,134361470,Protein coding,IonXpress_SFPQt1,6,943
2450,134361569,134362552,Protein coding,IonXpress_SFPQt1,6,983
2451,134362681,134363241,Protein coding,IonXpress_SFPQt1,6,560
2452,134363483,134366807,Protein coding,IonXpress_SFPQt1,2,3324
2453,134363483,134366810,Protein coding,IonXpress_SFPQt1,4,3327
2454,134366967,134367554,Protein coding,IonXpress_SFPQt1,6,587
2455,134367647,134369790,Protein coding,IonXpress_SFPQt1,4,2143
2456,134367647,134371125,Protein coding,IonXpress_SFPQt1,2,3478
2457,134369873,134371125,Protein coding,IonXpress_SFPQt1,4,1252
2458,135809895,135809998,Protein coding,IonXpress_SFPQt1,3,103
2459,135810055,135815579,Protein coding,IonXpress_SFPQt1,3,5524
2460,135815656,135848566,Protein coding,IonXpress_SFPQt1,3,32910
2461,135847442,135848566,Non coding,IonXpress_SFPQt1,1,1124
2462,135848700,135851183,Non coding,IonXpress_SFPQt1,1,2483
2463,135848700,135851183,Protein coding,IonXpress_SFPQt1,3,2483
2464,135851263,135870719,Non coding,IonXpress_SFPQt1,1,19456
2465,135851263,135870719,Protein coding,IonXpress_SFPQt1,3,19456
2466,135870840,135872784,Non coding,IonXpress_SFPQt1,1,1944
2467,135870840,135872784,Protein coding,IonXpress_SFPQt1,2,1944
2468,135870840,135872788,Protein coding,IonXpress_SFPQt1,1,1948
2469,135872951,135878387,Non coding,IonXpress_SFPQt1,1,5436
2470,135872951,135878387,Protein coding,IonXpress_SFPQt1,3,5436
2471,135878488,135881733,Non coding,IonXpress_SFPQt1,1,3245
2472,135878488,135881733,Protein coding,IonXpress_SFPQt1,3,3245
2473,135881816,135883749,Non coding,IonXpress_SFPQt1,1,1933
2474,135881816,135883749,Protein coding,IonXpress_SFPQt1,3,1933
2475,135883819,135884151,Non coding,IonXpress_SFPQt1,1,332
2476,135883819,135884151,Protein coding,IonXpress_SFPQt1,3,332
2477,135884226,135887563,Non coding,IonXpress_SFPQt1,1,3337
2478,135884226,135887563,Protein coding,IonXpress_SFPQt1,3,3337
2479,135887657,135888120,Non coding,IonXpress_SFPQt1,1,463
2480,135887657,135888120,Protein coding,IonXpress_SFPQt1,3,463
2481,135888291,135890463,Non coding,IonXpress_SFPQt1,1,2172
2482,135888291,135890463,Protein coding,IonXpress_SFPQt1,3,2172
2483,135890554,135891429,Non coding,IonXpress_SFPQt1,1,875
2484,135890554,135891429,Protein coding,IonXpress_SFPQt1,3,875
2485,135891603,135892833,Non coding,IonXpress_SFPQt1,1,1230
2486,135891603,135892833,Protein coding,IonXpress_SFPQt1,3,1230
2487,135892889,135893132,Non coding,IonXpress_SFPQt1,1,243
2488,135892889,135893132,Protein coding,IonXpress_SFPQt1,3,243
2489,135893502,135907937,Non coding,IonXpress_SFPQt1,1,14435
2490,135893502,135907937,Protein coding,IonXpress_SFPQt1,3,14435
2491,135908076,135911217,Non coding,IonXpress_SFPQt1,1,3141
2492,135908076,135911217,Protein coding,IonXpress_SFPQt1,3,3141
2493,135911446,135920123,Non coding,IonXpress_SFPQt1,1,8677
2494,135911446,135920123,Protein coding,IonXpress_SFPQt1,3,8677
2495,135920221,135920316,Non coding,IonXpress_SFPQt1,1,95
2496,135920221,135920316,Protein coding,IonXpress_SFPQt1,3,95
2497,135920421,135920554,Non coding,IonXpress_SFPQt1,1,133
2498,135920421,135920554,Protein coding,IonXpress_SFPQt1,3,133
2499,135920671,135922162,Non coding,IonXpress_SFPQt1,1,1491
2500,135920671,135922162,Protein coding,IonXpress_SFPQt1,3,1491
2501,135922266,135925261,Protein coding,IonXpress_SFPQt1,1,2995
2502,135922266,135926113,Non coding,IonXpress_SFPQt1,1,3847
2503,135922266,135926113,Protein coding,IonXpress_SFPQt1,2,3847
2504,135925283,135926113,Protein coding,IonXpress_SFPQt1,1,830
2505,135926319,135927302,Non coding,IonXpress_SFPQt1,1,983
2506,135927418,135932895,Non coding,IonXpress_SFPQt1,1,5477
2507,135933158,135933817,Non coding,IonXpress_SFPQt1,1,659
2508,135952576,135954425,Protein coding,IonXpress_SFPQt1,1,1849
2509,135954504,135957243,Protein coding,IonXpress_SFPQt1,1,2739
2510,135956611,135957243,Protein coding,IonXpress_SFPQt1,3,632
2511,135957327,135957415,Protein coding,IonXpress_SFPQt1,5,88
2512,135957542,135957628,Protein coding,IonXpress_SFPQt1,5,86
2513,135957744,135958660,Protein coding,IonXpress_SFPQt1,4,916
2514,135957744,135961174,Protein coding,IonXpress_SFPQt1,1,3430
2515,135958814,135960072,Protein coding,IonXpress_SFPQt1,3,1258
2516,135958814,135961174,Protein coding,IonXpress_SFPQt1,1,2360
2517,135960245,135961174,Protein coding,IonXpress_SFPQt1,3,929
2518,135961282,135961476,Protein coding,IonXpress_SFPQt1,4,194
2519,135961317,135961476,Protein coding,IonXpress_SFPQt1,1,159
2520,135961612,135962754,Protein coding,IonXpress_SFPQt1,5,1142
2521,136215101,136215775,Protein coding,IonXpress_NONO_c,1,674
2522,136215101,136215775,Protein coding,IonXpress_SFPQt1,2,674
2523,136215897,136216404,Protein coding,IonXpress_NONO_c,1,507
2524,136215897,136216404,Protein coding,IonXpress_SFPQt1,2,507
2525,136216555,136216765,Protein coding,IonXpress_NONO_c,1,210
2526,136216555,136216765,Protein coding,IonXpress_SFPQt1,2,210
2527,136216907,136217093,Protein coding,IonXpress_NONO_c,1,186
2528,136216907,136217093,Protein coding,IonXpress_SFPQt1,2,186
2529,136217174,136217450,Protein coding,IonXpress_NONO_c,1,276
2530,136217174,136217450,Protein coding,IonXpress_SFPQt1,2,276
2531,136217582,136217855,Protein coding,IonXpress_NONO_c,1,273
2532,136217582,136217855,Protein coding,IonXpress_SFPQt1,2,273
2533,136217926,136218115,Protein coding,IonXpress_NONO_c,1,189
2534,136217926,136218115,Protein coding,IonXpress_SFPQt1,2,189
2535,137891803,137892139,Protein coding,IonXpress_NONO_c,1,336
2536,137891803,137892139,Protein coding,IonXpress_SFPQt1,1,336
2537,137892281,137892461,Protein coding,IonXpress_NONO_c,1,180
2538,137892281,137892461,Protein coding,IonXpress_SFPQt1,1,180
2539,137892555,137893089,Protein coding,IonXpress_NONO_c,1,534
2540,137892555,137893089,Protein coding,IonXpress_SFPQt1,1,534
2541,137893185,137893556,Protein coding,IonXpress_NONO_c,1,371
2542,137893185,137893556,Protein coding,IonXpress_SFPQt1,1,371
2543,137893185,137894240,Protein coding,IonXpress_NONO_c,1,1055
2544,137893185,137894240,Protein coding,IonXpress_SFPQt1,1,1055
2545,137893675,137894240,Protein coding,IonXpress_NONO_c,1,565
2546,137893675,137894240,Protein coding,IonXpress_SFPQt1,1,565
2547,137894346,137895551,Protein coding,IonXpress_NONO_c,2,1205
2548,137894346,137895551,Protein coding,IonXpress_SFPQt1,2,1205
2549,137895780,137897267,Protein coding,IonXpress_NONO_c,2,1487
2550,137895780,137897267,Protein coding,IonXpress_SFPQt1,2,1487
2551,137897478,137902313,Protein coding,IonXpress_NONO_c,2,4835
2552,137897478,137902313,Protein coding,IonXpress_SFPQt1,2,4835
2553,137902407,137902688,Protein coding,IonXpress_NONO_c,2,281
2554,137902407,137902688,Protein coding,IonXpress_SFPQt1,2,281
2555,137902852,137903142,Protein coding,IonXpress_NONO_c,2,290
2556,137902852,137903142,Protein coding,IonXpress_SFPQt1,2,290
2557,137903250,137903336,Protein coding,IonXpress_NONO_c,2,86
2558,137903250,137903336,Protein coding,IonXpress_SFPQt1,2,86
2559,137903411,137904612,Protein coding,IonXpress_NONO_c,2,1201
2560,137903411,137904612,Protein coding,IonXpress_SFPQt1,2,1201
2561,137904738,137906647,Protein coding,IonXpress_NONO_c,2,1909
2562,137904738,137906647,Protein coding,IonXpress_SFPQt1,2,1909
2563,137906830,137909450,Protein coding,IonXpress_NONO_c,2,2620
2564,137906830,137909450,Protein coding,IonXpress_SFPQt1,2,2620
2565,137909539,137909755,Protein coding,IonXpress_NONO_c,2,216
2566,137909539,137909755,Protein coding,IonXpress_SFPQt1,2,216
2567,137909815,137910925,Protein coding,IonXpress_NONO_c,1,1110
2568,137909815,137910925,Protein coding,IonXpress_SFPQt1,1,1110
2569,137909858,137910925,Protein coding,IonXpress_NONO_c,1,1067
2570,137909858,137910925,Protein coding,IonXpress_SFPQt1,1,1067
2571,138609850,138611808,Non coding,IonXpress_NONO_c,2,1958
2572,138609850,138611808,Non coding,IonXpress_SFPQt1,2,1958
2573,138609850,138611808,Protein coding,IonXpress_NONO_c,4,1958
2574,138609850,138611808,Protein coding,IonXpress_SFPQt1,4,1958
